BKTXT,TCODE,AEDAT,VGART,FLS_RSTO,MANDT,EXNUM,BLA2D,GTS_CUSREF_NO,USNAM,MSR_ACTIVE,CPUTM,TCODE2,BLAUM,MJAHR,CPUDT,LE_VBELN,XABLN,SPE_BUDAT_ZONE,WEVER,SPE_MDNUM_EWM,AWSYS,KNUMV,SPE_BUDAT_UHR,MBLNR,BLART,BLDAT,BUDAT,FRBNR,XCOMPL,FRATH,BFWMS,XBLNR,SPE_LOGSYS,LAST_UPDATED_DT_TS
                         ,    ,null,WQ, ,900,          ,  ,                                   ,497         , ,1970-01-01T00:07:53.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958304996,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,497         , ,1970-01-01T00:08:05.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958304997,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:08:10.000Z,VL02N               ,PR,2023,2023-07-04,8207250520,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:08:10.000Z,4958304942,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250520      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,497         , ,1970-01-01T00:08:20.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958304998,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,497         , ,1970-01-01T00:08:52.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958304999,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:09:00.000Z,VL02N               ,PR,2023,2023-07-04,0804816733,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:09:01.000Z,4958304849,WL,2023-07-04,2023-07-04,                ,,0.00,2,0804816733      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:10:12.000Z,VL02N               ,PR,2023,2023-07-04,8207250521,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:10:12.000Z,4958304920,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250521      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T00:10:58.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958304944,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S10000455   , ,1970-01-01T00:11:04.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958304921,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:11:15.000Z,VL02N               ,PR,2023,2023-07-04,8207250522,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:11:16.000Z,4958304922,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250522      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,497         , ,1970-01-01T00:11:22.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958305000,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:11:33.000Z,VL02N               ,PR,2023,2023-07-04,8207250523,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:11:33.000Z,4958305005,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250523      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,51000057    , ,1970-01-01T00:11:37.000Z,VL02N               ,PR,2023,2023-07-04,0062318497,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:11:00.000Z,4958305006,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318497      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,497         , ,1970-01-01T00:12:20.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958305001,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:12:35.000Z,VL02N               ,PR,2023,2023-07-04,8207250524,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:12:36.000Z,4958305008,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250524      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:12:53.000Z,VL02N               ,PR,2023,2023-07-04,8207250525,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:12:53.000Z,4958304752,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250525      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,497         , ,1970-01-01T00:12:53.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958305002,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S10000455   , ,1970-01-01T00:13:14.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958304923,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,497         , ,1970-01-01T00:13:19.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958305003,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:14:04.000Z,VL02N               ,PR,2023,2023-07-04,8207250526,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:14:04.000Z,4958304754,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250526      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:14:30.000Z,VL02N               ,PR,2023,2023-07-04,8207250527,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:14:31.000Z,4958304924,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250527      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T00:15:17.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958305009,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:15:48.000Z,VL02N               ,PR,2023,2023-07-04,8207250528,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:15:48.000Z,4958305015,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250528      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:15:53.000Z,VL02N               ,PR,2023,2023-07-04,0804816734,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:15:53.000Z,4958304850,WL,2023-07-04,2023-07-04,                ,,0.00,2,0804816734      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,H617        , ,1970-01-01T00:15:59.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958305016,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:15:59.000Z,VL02N               ,PR,2023,2023-07-04,8207250529,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:15:59.000Z,4958305025,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250529      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S10732      , ,1970-01-01T00:16:08.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958305017,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:17:04.000Z,VL02N               ,PR,2023,2023-07-04,8207250530,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:17:04.000Z,4958304851,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250530      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,11655       , ,1970-01-01T00:18:24.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958305019,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T00:18:54.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958305014,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T00:19:19.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958305045,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T00:19:45.000Z,VL02N               ,PR,2023,2023-07-04,0804816735,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:19:45.000Z,4958305036,WL,2023-07-04,2023-07-04,                ,,0.00,2,0804816735      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T00:19:59.000Z,VL02N               ,PR,2023,2023-07-04,0009899380,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:19:59.000Z,4958305046,WL,2023-07-04,2023-07-04,                ,,0.00,2,0009899380      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T00:20:09.000Z,VL02N               ,PR,2023,2023-07-04,0009899430,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:20:09.000Z,4958305047,WL,2023-07-04,2023-07-04,                ,,0.00,2,0009899430      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T00:20:20.000Z,VL02N               ,PR,2023,2023-07-04,0009899431,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:20:20.000Z,4958305048,WL,2023-07-04,2023-07-04,                ,,0.00,2,0009899431      ,          ,2023-07-04 10:11:47.947797
